,alt,lat,lon,seq,stddev,time_nsecs,time_secs,x,y,z
282,14.665067994967103,31.35678200599083,121.22733881389696,283,"[0.021426277235150337, 0.0, 0.0, 0.0, 0.027400007471442223, 0.0, 0.0, 0.0, 0.08793932944536209]",0.008875942000000001,1576825210,15.718921362655237,4.974393311422318,-0.038548882119357586
283,14.673849361017346,31.356782646338512,121.22734064759315,284,"[0.021481433883309364, 0.0, 0.0, 0.0, 0.027458231896162033, 0.0, 0.0, 0.0, 0.08814918994903564]",0.108875941,1576825210,15.894503733725287,5.042570263147354,-0.029767516069114208
284,14.663149766623974,31.35678322688191,121.22734247827941,285,"[0.02153642848134041, 0.0, 0.0, 0.0, 0.027516281232237816, 0.0, 0.0, 0.0, 0.08835814893245697]",0.208875942,1576825210,16.06969300075434,5.104122178629041,-0.040467110462486744
285,14.684964534826577,31.356783837304352,121.22734420117749,286,"[0.02159147709608078, 0.0, 0.0, 0.0, 0.027574623003602028, 0.0, 0.0, 0.0, 0.08857014775276184]",0.308875942,1576825210,16.234681739588268,5.169151498470455,-0.01865234225988388
286,14.677691811695695,31.35678437552474,121.22734598397751,287,"[0.02164636366069317, 0.0, 0.0, 0.0, 0.027632782235741615, 0.0, 0.0, 0.0, 0.08878117054700851]",0.40887594200000005,1576825210,16.405240035965107,5.226085032336414,-0.025925065390765667
287,14.677609316073358,31.356785019576396,121.2273477567872,288,"[0.021701088175177574, 0.0, 0.0, 0.0, 0.02769075334072113, 0.0, 0.0, 0.0, 0.0889912098646164]",0.5088759420000001,1576825210,16.575036889407784,5.294765882194042,-0.02600756101310253
288,14.688664908520877,31.356785562781994,121.22734953413273,289,"[0.02175564505159855, 0.0, 0.0, 0.0, 0.027748534455895424, 0.0, 0.0, 0.0, 0.08920023590326309]",0.6088759410000001,1576825210,16.74508519633673,5.352260418701917,-0.014951968565583229
289,14.64445825945586,31.35678621172527,121.22735121606114,290,"[0.02197561413049698, 0.0, 0.0, 0.0, 0.027974192053079605, 0.0, 0.0, 0.0, 0.08856294304132462]",0.708875942,1576825210,16.906245260848664,5.421622770372778,-0.05915861763060093
290,14.655205957591534,31.3567867680362,121.22735294887781,291,"[0.02202855981886387, 0.0, 0.0, 0.0, 0.028029313310980797, 0.0, 0.0, 0.0, 0.08875720947980881]",0.808875942,1576825210,17.072080938785803,5.480638331267983,-0.04841091949492693
291,14.66255403123796,31.35678732958762,121.22735466999754,292,"[0.02208135277032852, 0.0, 0.0, 0.0, 0.028084328398108482, 0.0, 0.0, 0.0, 0.08895094692707062]",0.9088759420000001,1576825210,17.236813243245706,5.540252754930407,-0.04106284584850073
292,14.640949772670865,31.356787859967522,121.22735644295561,293,"[0.022133981809020042, 0.0, 0.0, 0.0, 0.0281391479074955, 0.0, 0.0, 0.0, 0.08914358168840408]",0.008875942000000001,1576825211,17.40642126632156,5.596332221291959,-0.06266710441559553
293,14.633505693636835,31.356788528880212,121.22735821759582,294,"[0.02218644693493843, 0.0, 0.0, 0.0, 0.028193766251206398, 0.0, 0.0, 0.0, 0.08933507651090622]",0.108875941,1576825211,17.576436627598014,5.667766270693392,-0.07011118344962597
294,14.650460270233452,31.356789077727274,121.22735989148025,295,"[0.022238753736019135, 0.0, 0.0, 0.0, 0.028248226270079613, 0.0, 0.0, 0.0, 0.08952569961547852]",0.208875942,1576825211,17.736652759835124,5.726044715382159,-0.05315660685300827
295,14.64332865178585,31.35678972986531,121.22736158307222,296,"[0.022290896624326706, 0.0, 0.0, 0.0, 0.02830248326063156, 0.0, 0.0, 0.0, 0.0897151455283165]",0.308875942,1576825211,17.8987378081074,5.795746434945613,-0.060288225300610065
296,14.63395515549928,31.356790336348265,121.2273632961062,297,"[0.022342873737215996, 0.0, 0.0, 0.0, 0.028356540948152542, 0.0, 0.0, 0.0, 0.08990345895290375]",0.40887594200000005,1576825211,18.062781120766886,5.8603541776537895,-0.06966172158718109
297,14.669863692484796,31.35679093843209,121.22736489918314,298,"[0.022394686937332153, 0.0, 0.0, 0.0, 0.02841039188206196, 0.0, 0.0, 0.0, 0.09009057283401489]",0.5088759420000001,1576825211,18.216356386546977,5.924642710480839,-0.03375318460166454
298,14.641619432717562,31.356791540627693,121.22736655566841,299,"[0.022446338087320328, 0.0, 0.0, 0.0, 0.028464047238230705, 0.0, 0.0, 0.0, 0.0902765691280365]",0.6088759410000001,1576825211,18.375012573669665,5.988861814606935,-0.06199744436889887
299,14.661885561421514,31.356792058473978,121.22736814404607,300,"[0.022017765790224075, 0.0, 0.0, 0.0, 0.02804313413798809, 0.0, 0.0, 0.0, 0.08903127908706665]",0.708875942,1576825211,18.52703910972923,6.043834652286023,-0.04173131566494703
300,14.647650542668998,31.35679267653395,121.22736979402002,301,"[0.022070199251174927, 0.0, 0.0, 0.0, 0.028097258880734444, 0.0, 0.0, 0.0, 0.08921767771244049]",0.808875942,1576825211,18.68510419561062,6.109822391998023,-0.05596633441746235
301,14.65452519338578,31.356793277159042,121.22737142458955,302,"[0.022122465074062347, 0.0, 0.0, 0.0, 0.028151195496320724, 0.0, 0.0, 0.0, 0.08940301090478897]",0.9088759420000001,1576825211,18.841292213473935,6.1739071062766016,-0.04909168370068073
302,14.673238409683108,31.356793856779042,121.22737303143411,303,"[0.02217455394566059, 0.0, 0.0, 0.0, 0.02820490673184395, 0.0, 0.0, 0.0, 0.0895870104432106]",0.008875942000000001,1576825212,18.995185779815074,6.235699632205069,-0.03037846740335226
303,14.658076948486269,31.3567945308118,121.22737463847369,304,"[0.022226477041840553, 0.0, 0.0, 0.0, 0.028258411213755608, 0.0, 0.0, 0.0, 0.08976984024047852]",0.108875941,1576825212,19.14926644647494,6.307958060875535,-0.04553992860019207
304,14.645905204117298,31.35679509639361,121.22737625886583,305,"[0.02227710373699665, 0.0, 0.0, 0.0, 0.02830924279987812, 0.0, 0.0, 0.0, 0.08993031084537506]",0.208875942,1576825212,19.304423723602667,6.36817362299189,-0.057711672969162464
305,14.65598519332707,31.35679576176147,121.2273778638495,306,"[0.022327551618218422, 0.0, 0.0, 0.0, 0.028359834104776382, 0.0, 0.0, 0.0, 0.09008932113647461]",0.308875942,1576825212,19.45829333848087,6.439474651124328,-0.04763168375939131
306,14.652919075451791,31.356796383966483,121.22737940798976,307,"[0.02237781509757042, 0.0, 0.0, 0.0, 0.028410185128450394, 0.0, 0.0, 0.0, 0.09024683386087418]",0.40887594200000005,1576825212,19.606297874590382,6.5060840444639325,-0.050697801634669304
307,14.658890007063746,31.356796949630017,121.2273810047379,308,"[0.02245311625301838, 0.0, 0.0, 0.0, 0.028485562652349472, 0.0, 0.0, 0.0, 0.09048163890838623]",0.5088759420000001,1576825212,19.759206044021994,6.566344895400107,-0.04472687002271414
308,14.652361909858882,31.356797511494854,121.22738258570237,309,"[0.022502969950437546, 0.0, 0.0, 0.0, 0.02853540889918804, 0.0, 0.0, 0.0, 0.09063616394996643]",0.6088759410000001,1576825212,19.91060593293514,6.626208819448948,-0.05125496722757816
309,14.649499486200511,31.356798032611245,121.2273840772526,310,"[0.022552642971277237, 0.0, 0.0, 0.0, 0.028585011139512062, 0.0, 0.0, 0.0, 0.09078913927078247]",0.708875942,1576825212,20.053427115431987,6.681692530401051,-0.054117390885949135
310,14.654056123457849,31.356798554472853,121.22738548302804,311,"[0.021642634645104408, 0.0, 0.0, 0.0, 0.02756294421851635, 0.0, 0.0, 0.0, 0.0879015401005745]",0.808875942,1576825212,20.188089890347328,6.737390259280801,-0.049560753628611565
311,14.668322885408998,31.356799195467996,121.22738687414773,312,"[0.02169412188231945, 0.0, 0.0, 0.0, 0.02761394903063774, 0.0, 0.0, 0.0, 0.0880565419793129]",0.9088759420000001,1576825212,20.321571146603674,6.806317081674933,-0.035293991677463055
312,14.652221750468016,31.356799696220268,121.2273882676726,313,"[0.021745407953858376, 0.0, 0.0, 0.0, 0.027664683759212494, 0.0, 0.0, 0.0, 0.0882098600268364]",0.008875942000000001,1576825213,20.45503083791118,6.859693491365761,-0.05139512661844492
313,14.662412840873003,31.35680023164429,121.2273894810122,314,"[0.021796492859721184, 0.0, 0.0, 0.0, 0.02771514654159546, 0.0, 0.0, 0.0, 0.0883614718914032]",0.108875941,1576825213,20.571411439217627,6.917189507279545,-0.041204036213457584
314,14.656589020974934,31.356800724417653,121.22739076709428,315,"[0.021847374737262726, 0.0, 0.0, 0.0, 0.02776533178985119, 0.0, 0.0, 0.0, 0.08851135522127151]",0.208875942,1576825213,20.694635872670915,6.969846012070775,-0.04702785611152649
315,14.645204533822834,31.356801145388644,121.22739195764214,316,"[0.02189805544912815, 0.0, 0.0, 0.0, 0.027815239503979683, 0.0, 0.0, 0.0, 0.08865949511528015]",0.30887594100000004,1576825213,20.80864397273399,7.014689170289785,-0.0584123432636261
316,14.657761256210506,31.356801699562112,121.22739303044527,317,"[0.02194853127002716, 0.0, 0.0, 0.0, 0.027864867821335793, 0.0, 0.0, 0.0, 0.08880585432052612]",0.40887594200000005,1576825213,20.911688838154078,7.074478974565864,-0.04585562087595463
317,14.640471089631319,31.356802031492226,121.22739408746939,318,"[0.021998804062604904, 0.0, 0.0, 0.0, 0.02791421301662922, 0.0, 0.0, 0.0, 0.08895042538642883]",0.5088759420000001,1576825213,21.012835890520364,7.109655994921923,-0.06314578745514154
318,14.642645323649049,31.356802456045408,121.2273950895563,319,"[0.02204887382686138, 0.0, 0.0, 0.0, 0.027963273227214813, 0.0, 0.0, 0.0, 0.0890931785106659]",0.6088759420000001,1576825213,21.10892213130137,7.155184980947524,-0.060971553437411785
319,14.64262189436704,31.35680282973117,121.22739604627824,320,"[0.022098738700151443, 0.0, 0.0, 0.0, 0.028012046590447426, 0.0, 0.0, 0.0, 0.08923409134149551]",0.7088759410000001,1576825213,21.200602001568768,7.1951445187442005,-0.06099498271942139
320,14.662149949930608,31.356803286437238,121.22739701273271,321,"[0.021658414974808693, 0.0, 0.0, 0.0, 0.0275258906185627, 0.0, 0.0, 0.0, 0.08740882575511932]",0.808875941,1576825213,21.29335593484575,7.244292427785695,-0.04146692715585232
321,14.646112269721925,31.35680363913684,121.22739792198777,322,"[0.021708987653255463, 0.0, 0.0, 0.0, 0.027575017884373665, 0.0, 0.0, 0.0, 0.08754909038543701]",0.9088759420000001,1576825213,21.380482824519277,7.281998249236494,-0.05750460736453533
322,14.647635350935161,31.356804009274516,121.22739884659987,323,"[0.02175934426486492, 0.0, 0.0, 0.0, 0.027623841539025307, 0.0, 0.0, 0.0, 0.0876874029636383]",0.008875942000000001,1576825214,21.469101756520104,7.3216136558912694,-0.05598152615129948
323,14.660491103306413,31.356804390963983,121.2273997041725,324,"[0.021809488534927368, 0.0, 0.0, 0.0, 0.027672363445162773, 0.0, 0.0, 0.0, 0.0878237634897232]",0.108875942,1576825214,21.551363859674893,7.362612349912524,-0.043125773780047894
324,14.634694812819362,31.356804800024356,121.22740055216988,325,"[0.021859416738152504, 0.0, 0.0, 0.0, 0.027720579877495766, 0.0, 0.0, 0.0, 0.08795813471078873]",0.208875941,1576825214,21.63276393414708,7.406659935135394,-0.0689220642670989
325,14.653277892619371,31.356805150856516,121.22740133250315,326,"[0.021909130737185478, 0.0, 0.0, 0.0, 0.027768488973379135, 0.0, 0.0, 0.0, 0.08809052407741547]",0.30887594100000004,1576825214,21.707623184658587,7.4443562482483685,-0.050338984467089176
326,14.646764383651316,31.356805516499836,121.22740218247779,327,"[0.02195862866938114, 0.0, 0.0, 0.0, 0.02781609073281288, 0.0, 0.0, 0.0, 0.08822090923786163]",0.40887594200000005,1576825214,21.78913384466432,7.483587775379419,-0.056852493435144424
327,14.64920141454786,31.356805911480876,121.22740300998228,328,"[0.022007916122674942, 0.0, 0.0, 0.0, 0.027863385155797005, 0.0, 0.0, 0.0, 0.08834927529096603]",0.5088759420000001,1576825214,21.868559299618937,7.526105983182788,-0.05441546253859997
328,14.650436694733799,31.35680623062688,121.2274038095789,329,"[0.02205698750913143, 0.0, 0.0, 0.0, 0.027910370379686356, 0.0, 0.0, 0.0, 0.08847562968730927]",0.6088759420000001,1576825214,21.94519449933432,7.560260192956775,-0.053180182352662086
329,14.651134599000216,31.35680659217542,121.2274045685126,330,"[0.02210584655404091, 0.0, 0.0, 0.0, 0.027957048267126083, 0.0, 0.0, 0.0, 0.08859995752573013]",0.7088759410000001,1576825214,22.01803714322159,7.5991772641427815,-0.05248227808624506
330,14.684929504059255,31.356806825699845,121.22740527396752,331,"[0.020267417654395103, 0.0, 0.0, 0.0, 0.02345145307481289, 0.0, 0.0, 0.0, 0.0665263831615448]",0.808875941,1576825214,22.085563808854204,7.623984053265303,-0.018687373027205467
331,14.701656847260892,31.356807186183612,121.2274060059463,332,"[0.02032238058745861, 0.0, 0.0, 0.0, 0.023511268198490143, 0.0, 0.0, 0.0, 0.06673470884561539]",0.9088759420000001,1576825214,22.1558403352974,7.662824383471161,-0.001960029825568199
332,14.696405180729926,31.356807444483405,121.22740674548042,333,"[0.020377088338136673, 0.0, 0.0, 0.0, 0.023570671677589417, 0.0, 0.0, 0.0, 0.06694017350673676]",0.008875942000000001,1576825215,22.226653177582193,7.690325457137078,-0.007211696356534958
333,14.693739335052669,31.356807730420442,121.2274074963074,334,"[0.020431555807590485, 0.0, 0.0, 0.0, 0.023629700765013695, 0.0, 0.0, 0.0, 0.06714314967393875]",0.108875942,1576825215,22.298589644778986,7.720872979145497,-0.009877542033791542
334,14.688997983001173,31.35680798376876,121.22740822918267,335,"[0.020485769957304, 0.0, 0.0, 0.0, 0.023688312619924545, 0.0, 0.0, 0.0, 0.06734321266412735]",0.208875941,1576825215,22.368760190845933,7.747835354413837,-0.014618894085288048
335,14.684701674617827,31.356808233566596,121.2274089168948,336,"[0.02053973078727722, 0.0, 0.0, 0.0, 0.023746512830257416, 0.0, 0.0, 0.0, 0.06754042953252792]",0.30887594100000004,1576825215,22.434628038841765,7.774473328143358,-0.01891520246863365
336,14.701968848705292,31.356808554091526,121.22740965830154,337,"[0.020593438297510147, 0.0, 0.0, 0.0, 0.02380429580807686, 0.0, 0.0, 0.0, 0.0677347257733345]",0.40887594200000005,1576825215,22.50573010626249,7.8088695500046015,-0.0016480283811688423
337,14.694837773218751,31.35680886619668,121.22741036549415,338,"[0.020651189610362053, 0.0, 0.0, 0.0, 0.023872120305895805, 0.0, 0.0, 0.0, 0.06801468133926392]",0.5088759420000001,1576825215,22.57356236083433,7.842384805902839,-0.008779103867709637
338,14.675100889988244,31.35680921637683,121.22741116694246,339,"[0.019884850829839706, 0.0, 0.0, 0.0, 0.022997111082077026, 0.0, 0.0, 0.0, 0.06688766926527023]",0.6088759420000001,1576825215,22.650429109693505,7.879976499360055,-0.02851598709821701
